text,SDGs,SDG1,SDG2,SDG3,SDG4,SDG5,SDG6,SDG7,SDG8,SDG9,SDG10,SDG11,SDG12,SDG13,SDG14,SDG15,SDG16,SDG17,labels
"Klasifikasi data microarray melibatkan Naïve Bayes dan reduksi dimensi menggunakan haar wavelet. Pemecahan masalah umum untuk menangani data microarray adalah proses klasifikasi dengan menambahkan proses seleksi dari atribut yang sangat besar. Secara khusus, peningkatan dimensi atribut memberikan tantangan tersendiri bagi teknik penanganan microarray, terkait dengan microarray yang merepresentasikan ekspresi gen dalam jumlah besar. Multi-ketergantungan (multikolinearitas) dapat mempengaruhi kinerja saat menentukan parameter klasifikasi. Ada banyak cara untuk mengatasi masalah multikolinearitas, teknik seleksi variabel menjadi sangat populer. Ini adalah metode yang menggunakan transformasi wavelet untuk beberapa variabel yang dipilih dengan cermat dan metode yang meregresi variabel respon ke beberapa kombinasi linier (komponen) dari atribut asli. Wavelet umumnya digunakan dalam pengolahan citra, data spektral yang menggunakan transformasi wavelet telah terbukti sangat berhasil dalam menangkap perbedaan di antara data hiperspektral. Makalah ini menyelidiki metode baru transformasi data menggunakan wavelet Haar untuk proses seleksi. Penelitian ini membandingkan proses seleksi menggunakan transformasi wavelet Haar dan Algoritma Genetika dengan mempertimbangkan dataset seleksi yang diimplementasikan pada klasifikasi Naïve Bayes. Selain itu, seleksi-klasifikasi menggunakan wavelet Haar dan Naïve Bayes menggambarkan klasifikasi kanker dan non-kanker dengan cukup baik terkait dengan akurasi confusion matrix. © BEIESP.",['SDG3'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Sistem pendeteksi korban bencana dengan menggunakan metode convolutional neural network (CNN). Bencana alam merupakan salah satu hal yang tidak dapat diprediksi. Bencana alam dapat menimbulkan kerugian, baik harta maupun benda bahkan dapat merenggut korban jiwa. Untuk mengurangi jumlah kerugian tersebut, diperlukan penanganan evakuasi yang cepat dari tim Search and Rescue (SAR) untuk menolong korban bencana alam. Namun pada kenyataannya, sering kali terdapat kendala dalam proses evakuasi. Kendala tersebut seperti kondisi cuaca yang buruk, terputusnya jaringan telekomunikasi, sulitnya akses menuju lokasi korban bencana alam dan penyebaran tim SAR yang tidak merata di seluruh wilayah bencana. Convolutional Neural Network merupakan salah satu pengembangan dari Jaringan Syaraf Tiruan untuk klasifikasi citra, segmentasi citra, dan pengenalan objek dengan akurasi tinggi dan performa yang tinggi. CNN dapat belajar untuk mendeteksi berbagai macam citra sesuai dengan citra dari dataset yang dipelajari. Maka, pada paper ini dirancang sebuah sistem pendeteksi korban bencana alam menggunakan metode CNN dan diimplementasikan pada raspberry pi yang dapat mendeteksi korban bencana alam melalui kamera streaming yang ditempatkan pada UAV. Pada paper ini, metode Convolutional Neural Network (CNN) dengan akurasi 100% dengan jarak objek 1-4 m menggunakan model Mobile-net SSD. © 2019 IEEE.",['SDG11'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
"Pengembangan dan evaluasi eksperimental oven surya terkonsentrasi kecil. Dalam penelitian ini, oven surya skala kecil dikembangkan dan kinerjanya dievaluasi. Dimensi oven adalah 13,5 × 13,5 x13,5 cm dengan panjang, lebar, dan tinggi masing-masing. Untuk memusatkan radiasi yang datang, empat reflektor datar dipasang dan radiasi yang dipantulkan diarahkan ke oven. Radiasi matahari buatan yang terdiri dari sembilan bola lampu pijar dalam susunan digunakan sebagai sumber radiasi untuk evaluasi kinerja. 90 gram air digunakan sebagai bahan uji yang akan dipanaskan. Suhu air, ruang oven, dan lingkungan sekitar diukur dengan menggunakan termokopel dan intensitas radiasi diukur dengan menggunakan pengukur daya surya. Empat konfigurasi oven surya dibandingkan untuk menyelidiki pengaruh penutup kaca di bagian atas dan lapisan isolasi di dinding oven di bawah berbagai intensitas radiasi. Hasil percobaan menunjukkan suhu tertinggi dicapai ketika penutup kaca dan lapisan insulasi dipasang pada oven. Pada konfigurasi ini, peningkatan suhu air diamati sebesar 7,6°C dan 26,6°C di bawah intensitas radiasi 137 dan 880 W/m2. Namun, efisiensi oven cenderung menurun ketika intensitas radiasi tinggi. © 2019 Penulis.",['SDG7'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Membina skor promotor bersih: Menciptakan pengalaman pengguna dalam ekosistem budaya yang berbeda. Penelitian pelanggan dalam hal kegunaan, manfaat dan branding pada desain User Experience (UX) merupakan bagian penting dari keberhasilan dalam implementasi aplikasi pada industri teknologi informasi dan komunikasi (TIK). Penelitian mengenai pengaruh sistem budaya dengan target pasar yang sama terhadap perancangan UX yang berkorelasi dengan net promoter score (NPS) belum banyak diungkap sebagai salah satu faktor penting dalam perancangan dan evaluasi desain aplikasi. Oleh karena itu, penelitian ini bertujuan untuk mengkaji pengaruh user experience (UX) dalam ekosistem budaya yang berbeda terhadap NPS diaspora Indonesia. Kasus yang diteliti adalah produk prabayar Kartu As 2in1. Survei dilakukan melalui diskusi dengan 20 responden diaspora Indonesia, masing-masing 10 responden di Indonesia dan Malaysia. Hasilnya menemukan bahwa ada beberapa kesamaan pola karakteristik pelanggan. Namun, ada beberapa variasi yang disebabkan oleh perbedaan ekosistem budaya, yaitu diaspora Indonesia yang tinggal di Malaysia lebih berfokus pada kemudahan penggunaan, sedangkan di Indonesia lebih berfokus pada fungsionalitas. © BEIESP.",['SDG17'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
"Peramalan titik panas menggunakan autoregressive integrated moving average (ARIMA) untuk mendeteksi kebakaran hutan. Hotspot merupakan indikator kebakaran hutan yang mendeteksi suatu lokasi yang memiliki suhu yang relatif lebih tinggi dibandingkan dengan suhu di sekitarnya. Hotspot biasanya digunakan sebagai indikator atau kebakaran hutan dan lahan di suatu wilayah, sehingga semakin banyak hotspot maka semakin banyak pula potensi kebakaran lahan yang terjadi di suatu wilayah. Meskipun tidak selalu semakin banyak titik panas di suatu daerah semakin banyak pula potensi kebakaran. Namun titik hotspot memang dapat digunakan untuk mengidentifikasi awal terjadinya kebakaran hutan dan lahan. Stasiun Meteorologi Pekanbaru milik Badan Meteorologi, Klimatologi, dan Geofisika (BMKG) melalui satelit penginderaan jauh Terra dan Aqua milik NASA mendeteksi 103 titik panas yang mengindikasikan adanya kebakaran hutan dan lahan di Provinsi Riau, dimana 97 titik di antaranya berada di Kabupaten Rokan Hilir. Oleh karena itu, berdasarkan permasalahan tersebut, penelitian model peramalan titik panas akan dilakukan untuk mencegah meluasnya kebakaran hutan dan lahan. Peramalan time series menggunakan data historis untuk memprediksi data yang akan datang. Model peramalan time series yang digunakan dalam penelitian ini menerapkan prosedur Box-Jenkins untuk membangun model ARIMA yang sesuai dengan data dan mengaplikasikan model ARIMA yang diperoleh untuk melakukan prediksi terjadinya hotspot pada bulan Juli-Desember 2019. Berdasarkan hasil penelitian diperoleh model terbaik. ARIMA (2,0,2) dengan mean tidak nol dengan nilai AICc sebesar 408,62. Evaluasi model digunakan untuk mengetahui keakuratan model ARIMA (2,0,2) dalam melakukan peramalan dengan melihat nilai error. Diperoleh nilai Mean Absolute Error sebesar 3,766891 dari hasil pengujian, sehingga keakuratan model dalam melakukan peramalan sebesar 96,23%. © 2019 IEEE.",['SDG11'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
"Analisis Kinerja Efek Kanal pada Sistem Komunikasi Maritim NC-OFDM di Laut Indonesia. Sebagai negara kepulauan terbesar di dunia, Indonesia memiliki potensi yang sangat besar dari segi maritim. Sistem pendukung terbaik untuk mewujudkan hal tersebut adalah dengan membangun sistem komunikasi nirkabel maritim di laut dan samudera Indonesia. Pada penelitian ini, kami mengumpulkan data dari penelitian sebelumnya untuk menentukan jenis laut dan samudera yang ada di Indonesia. Namun, penelitian ini hanya berfokus pada Laut Jawa dan Selat Karimata. Dari hasil investigasi, kedua laut tersebut diklasifikasikan dalam skala laut Douglas 4 dan 5, yang berada dalam kondisi sedang dan kasar. Berdasarkan data-data tersebut, kami memodelkan kanal maritim untuk sistem komunikasi maritim dengan menentukan parameter lintasan fading pada sistem non contiguous orthogonal frequency division multiplexing (NC-OFDM) yang tersedia, kemudian melakukan simulasi numerik dari model tersebut. Dari hasil penelitian dapat disimpulkan bahwa bit error rate (BER) untuk kedua model adalah sekitar 10-2 yang masih memiliki potensi yang baik untuk dikembangkan lebih lanjut dan diimplementasikan pada sistem komunikasi maritim di Indonesia. © 2019 IEEE.",['SDG17'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
"Peran mediasi strategi co-creation pada hubungan antara inovasi model bisnis dan reputasi perusahaan: Studi kasus pada perusahaan telekomunikasi di Indonesia. Industri 4.0 mendorong fenomena perubahan di seluruh industri yang digerakkan oleh teknologi digital. Teknologi digital telah menjadi pendorong dalam inovasi model bisnis. Kemampuan baru diperlukan untuk dikembangkan, terutama untuk perusahaan-perusahaan yang sudah ada, karena pendatang baru memiliki kelincahan dalam membangun model bisnis baru untuk menciptakan nilai. Meskipun perusahaan incumbent memiliki reputasi yang kuat, mereka perlu mengembangkan kapabilitas baru yang berbeda untuk menciptakan nilai dalam jangka panjang. Cara tercepat untuk mengembangkan kapabilitas baru adalah melalui kolaborasi yang juga dikenal sebagai co-creation. Co-creation adalah bentuk strategi ekonomi untuk membawa nilai timbal balik dari berbagai pihak sebagai peran mediasi dalam menciptakan inovasi model bisnis. Karena masih terbatasnya studi tentang strategi co-creation dalam kaitannya dengan reputasi perusahaan dan inovasi model bisnis, penelitian ini bertujuan untuk menilai peran mediasi strategi co-creation pada hubungan antara inovasi model bisnis dan reputasi perusahaan. Unit analisis diambil dari perusahaan telekomunikasi di Indonesia dengan sampel 35 perusahaan dari 445 perusahaan dengan menggunakan metode purposive sampling. Smart PLS (Partial Least Square) digunakan sebagai pendekatan analisis dan solusi dalam penelitian ini. Hasil penelitian menunjukkan bahwa reputasi perusahaan memiliki pengaruh tidak langsung terhadap inovasi model bisnis, namun berpengaruh langsung terhadap strategi co-creation. Strategi co-creation juga berpengaruh signifikan terhadap inovasi model bisnis. Strategi co-creation merupakan variabel moderator antara inovasi model bisnis dan reputasi perusahaan. Makalah ini memberikan wawasan bahwa peningkatan reputasi perusahaan harus diarahkan untuk membangun strategi co-creation yang kemudian akan membantu memperkuat artikel inovasi model bisnis. © 2019, Penerbit UTHM. Semua hak cipta dilindungi undang-undang.",['SDG9'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"Implementasi power inverter pada sistem pembangkit listrik tenaga surya yang terhubung dengan jaringan. Terbitnya peraturan ESDM (kementerian energi dan sumber daya mineral) nomor 49 tahun 2018 tentang penggunaan sistem pembangkit listrik tenaga surya atap oleh konsumen PT PLN (Persero). Hal ini mendorong untuk melakukan penelitian mengenai salah satu metode pembangkitan listrik dengan menggunakan panel surya. Tegangan yang dihasilkan pada proses pembangkitan menggunakan panel surya merupakan tegangan searah (DC) dan membutuhkan inverter sebagai pengubah tegangan menjadi tegangan bolak-balik (AC) yang merupakan konsumsi sehari-hari masyarakat Indonesia. Penelitian ini bertujuan untuk mengembangkan pemanfaatan energi terbarukan dengan menggunakan inverter. Inverter ini menggunakan baterai sebagai sumber tegangan, arduino sebagai sumber gelombang SPWM, dan MOSFET yang disusun dengan konfigurasi full-bridge untuk mengubah listrik 12V DC menjadi 12VAC yang kemudian akan difilter menggunakan low-pass filter untuk melewatkan frekuensi 50 Hz lalu dinaikkan tegangannya menggunakan trafo menjadi 220Vmax/155 Vrms. Hasil dari perancangan penelitian ini adalah inverter mampu menghasilkan output gelombang sinusoidal 220 Vmax dengan frekuensi 50 Hz. Dengan sinyal keluaran yang mendekati sinyal sinusoidal murni dari keluaran filter, maka rugi-rugi daya dari penggunaan trafo menyebabkan keluaran daya dari inverter tidak maksimal. © 2019 IOP Publishing Ltd. Semua hak cipta dilindungi undang-undang.",['SDG7'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Kinerja manufaktur ramping dan budaya organisasi: Sebuah studi eksplorasi. Lean manufacturing adalah sebuah pendekatan untuk meningkatkan produktivitas melalui pemikiran ramping. Keberhasilan penerapan lean manufacturing dipengaruhi oleh berbagai faktor, salah satunya adalah budaya organisasi. Penelitian ini bertujuan untuk mengeksplorasi lean manufacturing dan budaya organisasi di sebuah perusahaan manufaktur pesawat terbang di Indonesia. Sembilan puluh pekerja di tiga divisi produksi (yaitu, Detailed Part Manufacturing/DPM, Component Assembly/CA, Final Assyline & Delivery Center/FAL & DC) dalam pembuatan pesawat terbang terlibat dalam penelitian ini secara sukarela dengan mengisi satu set kuesioner. Kinerja manufaktur ramping diamati dengan menggunakan Lean Manufacturing Benchmark, sedangkan budaya organisasi dievaluasi dengan menggunakan Instrumen Penilaian Budaya Organisasi. Hasilnya menunjukkan bahwa kinerja ramping untuk DPM adalah 57%, CA adalah 61%, FAL & DC adalah 59%. Semua divisi tidak memiliki budaya yang dominan. Namun, peningkatan kinerja ramping seiring dengan meningkatnya budaya hirarki dan klan, serta menurunnya budaya pasar dan adhokrasi. Implikasi dari hasil penelitian ini akan dibahas. © 2019 Penulis (s).",['SDG9'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"Mengeksplorasi hubungan antara sentimen berita utama dan return saham. Informasi dari berita merupakan bagian yang tidak terpisahkan dari aktivitas investasi. Informasi tersebut banyak tersedia di platform media online, yang dapat kita peroleh dengan relatif mudah berkat perkembangan teknologi. Meskipun memprediksi harga saham di masa depan merupakan tantangan yang sulit, namun ketersediaan big data mampu mendukung keputusan investasi. Setiap berita yang relevan dianggap sebagai faktor penentu untuk mempengaruhi pengambilan keputusan publik. Hipotesis Pasar Efisien menyatakan bahwa pasar keuangan bergantung pada ketersediaan informasi. Analisis sentimen berperan sebagai alat bantu untuk mendukung proses klasifikasi sentimen, yang termasuk dalam kategori positif atau negatif. Proses ini menggunakan metode Naïve Bayes dan Support Vector Machine. Penelitian ini dilakukan untuk melihat hubungan antara berita utama dari 20 perusahaan yang terdaftar di indeks LQ45 (Februari 2013-Agustus 2018) dengan return saham. Penelitian ini dilakukan dengan korelasi rank spearman dalam melihat hubungan antara return saham dan berita utama. Temuan dari penelitian ini menunjukkan bahwa terdapat hubungan antara headline news dan return saham. © 2019 IEEE.",['SDG17'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
"Mengeksplorasi kendala internal dan eksternal dari start up bisnis TI di Bandung, Indonesia. Era digital mendorong terjadinya transformasi digital yang membawa perubahan dalam penerapan teknologi digital di segala aspek kehidupan masyarakat. Ekonomi digital menjadi peluang bisnis yang mendorong tumbuhnya berbagai startup bisnis IT terutama produk game, konten dan aplikasi digital. Namun demikian, bisnis startup TI dengan segala kreativitas dan ide barunya tetap rentan mengalami hambatan karena berbagai keterbatasan yang dimilikinya. Pengelolaan bisnis menjadi hal yang penting untuk dilakukan oleh startup IT dengan memberdayakan sumber daya internal yang dimiliki dan selalu memperhatikan faktor eksternal. Penelitian ini bertujuan untuk mengeksplorasi dan menganalisis kendala internal dan eksternal bisnis startup IT. Penelitian ini menggunakan metode kualitatif deskriptif dengan menyebarkan kuesioner kepada 40 responden yang dipilih melalui pendekatan convenience sampling. Hasil penelitian menunjukkan bahwa faktor internal yang menjadi kendala bagi perusahaan rintisan bidang TI adalah kompetensi, modal, teknologi, dan inovasi. Sedangkan faktor eksternal yang menjadi kendala bagi start-up IT secara berurutan adalah regulasi, persaingan, struktur pasar, dan orientasi pasar. © BEIESP.",['SDG17'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
"Menuju strategi co-creation dan kelincahan organisasi berdasarkan orientasi pengalaman pelanggan untuk membentuk kinerja transformasional. Industri 5.0 adalah langkah setelah digitalisasi dan digitalisasi telah tercapai. Kolaborasi, orientasi layanan, ketangkasan, dan pengalaman pelanggan menjadi hal yang sangat penting dalam lingkungan yang dinamis ini. Oleh karena itu, strategi perusahaan telah bergeser dari strategi kompetisi menjadi strategi kolaborasi. Kolaborasi dengan pelanggan dilakukan melalui Strategi Penciptaan Bersama (CCS). Hal ini dapat memungkinkan perusahaan untuk mempercepat transformasi digital. Studi pengembangan strategi co-creation ini berfokus pada orientasi pengalaman pelanggan (CXO) dan kelincahan organisasi (OA) untuk mendukung kinerja transformasional (TP) dalam hal hubungan antar variabel dan studi empiris telah dilakukan. Oleh karena itu, dalam makalah ini, kami mengusulkan model transformasi digital untuk Industri TIK berdasarkan penciptaan bersama strategi yang berfokus pada orientasi pengalaman pelanggan dan kelincahan organisasi. Penelitian ini didasarkan pada studi empiris terhadap 195 perusahaan TIK di Indonesia. Temuan dari analisis ini mengungkapkan konsep logika Service Dominant (S-D Logic) di mana kemampuan co-creation dan kelincahan organisasi dapat mencukupi. © 2019 Primrose Hall Publishing Group.",['SDG9'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
